cohort_id,user_count,percentage,dominant_PROFILE_TYPE,dominant_PROFILE_TYPE_percentage,dominant_Location_CITY,dominant_Location_CITY_percentage,dominant_Location_Region_user,dominant_Location_Region_user_percentage,dominant_Location_Country_user,dominant_Location_Country_user_percentage,dominant_Genre_user,dominant_Genre_user_percentage,dominant_Language_user,dominant_Language_user_percentage,dominant_Content_type_user,dominant_Content_type_user_percentage,dominant_Category_user,dominant_Category_user_percentage
1669,52,0.068994,Adult,100.0,Patna (Police Colony),100.0,BR,100.0,India,100.0,"Action,Adventure,Thriller",71.1538,NC,96.1538,Video,100.0,Movies,100.0
1670,31,0.041131,Adult,100.0,"Patna (Police Colony), Faridabad",3.2258,"BR, MH",12.9032,India,100.0,"Action,Adventure,Thriller",9.6774,NC,77.4194,Video,100.0,Movies,87.0968
1671,2,0.002654,Guest,100.0,Hoskote,50.0,KA,50.0,India,100.0,"Educational,News,Infotainment, Entertainment,Educational,Infotainment, Music & Dance,History,Arts & Culture",50.0,"Kannada, Hindi",50.0,Video,100.0,"TV Channels, Documentaries",50.0
1672,10,0.013268,Adult,100.0,Ludhiana (Chaura Bazar),20.0,PB,60.0,India,100.0,"Action,Adventure,Thriller",20.0,Punjabi,80.0,Video,100.0,Movies,60.0
1673,38,0.050419,Adult,100.0,"Patna (Police Colony), Navi Mumbai (Reliance Corporate Park)",36.8421,"BR, MH",50.0,India,100.0,"Entertainment,Movies, Educational,News,Infotainment, Drama,Thriller,Crime,Young Adult Fiction, Romance,Mythology",2.6316,Hindi,65.7895,Video,94.7368,TV Channels,50.0
1674,14,0.018575,Adult,100.0,"Patna (Police Colony), Sri Ganganagar, Jaipur, Jodhpur",14.2857,"BR, RJ",57.1429,India,100.0,News,64.2857,Hindi,57.1429,Video,100.0,TV Channels,100.0
1675,19,0.025209,Adult,100.0,Chandīgarh,78.9474,HR,84.2105,India,100.0,"Music,Entertainment,Movies",26.3158,Hindi,78.9474,Video,100.0,TV Channels,94.7368
1676,7,0.009288,Adult,100.0,Amalāpuram,85.7143,AP,100.0,India,100.0,"News, Educational,News,Infotainment, Culture,Local News,Telugu Music, Devotional,Classical,Spiritual Stories",14.2857,"Telugu, Kannada, Manipuri, Hindi",14.2857,Video,71.4286,"Radio Channels, TV Channels",28.5714
1677,39,0.051745,Adult,100.0,Lohogaon,79.4872,MH,79.4872,India,100.0,News,7.6923,Hindi,53.8462,Video,94.8718,TV Channels,43.5897
1678,5,0.006634,Adult,100.0,"Gurugram (U Block), Patna (Police Colony), Pitampura, Pūth Kalān, Navi Mumbai (Reliance Corporate Park)",20.0,"BR, HR, MH, DL",20.0,India,100.0,"Mystery,Drama,Crime,Comedy, Biography,Inspirational,Educational,Literature",20.0,Hindi,80.0,Video,80.0,"Documentaries, Shows",20.0
1679,3,0.00398,Adult,100.0,"Patna (Police Colony), Pune, Pimpri",33.3333,"BR, MH",66.6667,India,100.0,News,33.3333,Hindi,66.6667,Video,100.0,TV Channels,100.0
1680,22,0.02919,Adult,100.0,"Chandīgarh, Navi Mumbai (Reliance Corporate Park)",22.7273,"HR, MH",54.5455,India,100.0,"News, Entertainment,Movies, Entertainment, Spiritual,Religious,Devotional",4.5455,"Punjabi, Hindi",36.3636,Video,86.3636,TV Channels,50.0
1681,15,0.019902,Adult,100.0,Batāla,26.6667,PB,86.6667,India,100.0,"Action,Fantasy,Adventure",26.6667,NC,46.6667,Video,100.0,Movies,53.3333
1682,18,0.023882,Adult,94.4444,New Delhi (Ashok Vihar),61.1111,DL,100.0,India,100.0,"Entertainment,Educational,Infotainment",22.2222,Hindi,66.6667,Video,94.4444,TV Channels,55.5556
1683,9,0.011941,Adult,100.0,Mumbai,22.2222,MH,88.8889,India,100.0,"Travelogue,Spiritual,History,Food",22.2222,Hindi,44.4444,Video,100.0,Documentaries,33.3333
1684,10,0.013268,Adult,100.0,Bardhaman,20.0,WB,20.0,India,100.0,"Devotional,Spiritual",80.0,NC,100.0,Video,100.0,Movies,80.0
1685,21,0.027863,Adult,100.0,Chandigarh,42.8571,HR,42.8571,India,100.0,"Entertainment,Movies, Music,Entertainment,Movies",14.2857,"Punjabi, Hindi",61.9048,Video,95.2381,TV Channels,85.7143
1686,31,0.041131,Adult,100.0,Jaipur,22.5806,RJ,32.2581,India,100.0,News,100.0,NC,100.0,\Upcoming,100.0,Live,100.0
1687,7,0.009288,Adult,100.0,Mūlki,28.5714,KL,28.5714,India,85.7143,"Action,Crime,Thriller",57.1429,NC,71.4286,Video,100.0,Movies,71.4286
1688,35,0.046438,Adult,97.1429,Jaipur,37.1429,RJ,57.1429,India,100.0,"Music,Arts & Culture",42.8571,Hindi,97.1429,Audio,91.4286,Radio Channels,91.4286
1689,37,0.049092,Adult,100.0,Navi Mumbai (Reliance Corporate Park),94.5946,MH,97.2973,India,100.0,Entertainment,70.2703,Hindi,100.0,Video,100.0,TV Channels,100.0
1690,12,0.015922,Adult,100.0,Pitampura,66.6667,DL,91.6667,India,100.0,"News, History,Educational,Religious",8.3333,"Hindi, English",50.0,Video,83.3333,"TV Channels, Documentaries",16.6667
1691,6,0.007961,Child,100.0,"Sector, Noida, Gharroli, Mir Pur Turk, Gurugram (G Block), Pitampura, Ghaziabad, Hashtsāl",16.6667,"UP, HR, DL",16.6667,India,83.3333,"News, Action,Comedy,Drama,Fighting",16.6667,Hindi,50.0,Video,100.0,"TV Channels, Movies",33.3333
1692,10,0.013268,Child,100.0,Mohali,20.0,MH,60.0,India,100.0,"Entertainment,Educational,Infotainment",10.0,Hindi,90.0,Video,100.0,"TV Channels, Shows",50.0
1693,20,0.026536,Adult,95.0,Srinagar,25.0,JK,75.0,India,100.0,"Educational,News,Infotainment",40.0,Kashmiri,40.0,Video,100.0,TV Channels,90.0
1694,7,0.009288,Adult,85.7143,Bhubaneswar,42.8571,OR,71.4286,India,85.7143,"Biography,History,Arts & Culture,Reality,Music,Classical Music,Art",14.2857,English,42.8571,Video,100.0,Documentaries,42.8571
1695,27,0.035824,Adult,100.0,"Mandlā, Navi Mumbai (Reliance Corporate Park)",3.7037,"MH, MP",18.5185,India,100.0,"Music,Arts & Culture",48.1481,Hindi,100.0,Audio,100.0,Radio Channels,100.0
1696,13,0.017248,Adult,100.0,Gulābpura,15.3846,RJ,15.3846,India,100.0,News,84.6154,NC,84.6154,Video,92.3077,TV Channels,92.3077
1697,18,0.023882,Adult,100.0,Shujālpur,11.1111,UP,77.7778,India,100.0,News,61.1111,Hindi,55.5556,Video,100.0,TV Channels,100.0
1698,19,0.025209,Adult,94.7368,Ludhiana,21.0526,PB,42.1053,India,100.0,"Music,Spiritual,Devotional, Spiritual,Devotional",21.0526,Hindi,84.2105,Video,94.7368,TV Channels,78.9474
1699,32,0.042458,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Entertainment,Educational,Infotainment",96.875,Hindi,100.0,Video,100.0,TV Channels,100.0
1700,6,0.007961,Adult,100.0,Kāndhla,33.3333,UP,83.3333,India,100.0,"Action,Crime,Thriller",33.3333,NC,100.0,Video,100.0,Movies,100.0
1701,6,0.007961,Guest,100.0,Chennai,50.0,TN,50.0,India,100.0,"Music,Arts & Culture",16.6667,Hindi,83.3333,Audio,83.3333,Radio Channels,83.3333
1702,6,0.007961,Adult,100.0,Patna (Police Colony),83.3333,BR,100.0,India,100.0,Talk Show,50.0,Hindi,100.0,Video,100.0,Shows,83.3333
1703,9,0.011941,Adult,100.0,"Patna (Police Colony), Chandrapur",11.1111,"BR, WB",33.3333,India,100.0,"Patriotic, Arts & Culture,Music",11.1111,Hindi,55.5556,Video,100.0,"Shorts, TV Channels",55.5556
1704,5,0.006634,Adult,60.0,Roha,20.0,MH,80.0,India,100.0,"Music,Arts & Culture, Spiritual,Devotional",20.0,Hindi,80.0,Audio,60.0,Radio Channels,60.0
1705,22,0.02919,Adult,100.0,"Pitampura, Navi Mumbai (Reliance Corporate Park)",77.2727,"MH, DL",90.9091,India,100.0,"Entertainment,Movies, Music, Entertainment",4.5455,Hindi,54.5455,Video,90.9091,"TV Channels, Movies",22.7273
1706,27,0.035824,Adult,100.0,Bengaluru,29.6296,KA,77.7778,India,100.0,"News, News,Infotainment",7.4074,Hindi,55.5556,Video,100.0,TV Channels,92.5926
1707,29,0.038477,Guest,100.0,Navi Mumbai (Reliance Corporate Park),17.2414,MH,37.931,India,93.1034,NC,100.0,NC,100.0,NC,100.0,NC,100.0
1708,20,0.026536,Adult,95.0,"Ozar, Nashik, Pune",5.0,MH,55.0,India,100.0,"Educational,News,Infotainment",40.0,Marathi,65.0,Video,95.0,TV Channels,60.0
1709,1,0.001327,Adult,100.0,"Patna (Police Colony), Arrah",100.0,BR,100.0,India,100.0,"Biography,Inspirational,Educational,Spiritual",100.0,Hindi,100.0,Video,100.0,Movies,100.0
1710,43,0.057053,Adult,100.0,Srinagar,6.9767,RJ,16.2791,India,100.0,"Mythology,Devotional,Spiritual",100.0,NC,100.0,Video,100.0,Shows,100.0
1711,4,0.005307,Adult,100.0,Marseille,25.0,nan,25.0,France,25.0,"Mythology,Devotional,Spiritual",25.0,NC,50.0,Video,100.0,Shows,75.0
1712,6,0.007961,Adult,100.0,"Baddi, Mandi",16.6667,MP,33.3333,India,100.0,"Spiritual,Religious,Devotional",100.0,Hindi,100.0,Video,100.0,Shows,100.0
1713,27,0.035824,Adult,100.0,Haridwar,37.037,UT,48.1481,India,100.0,News,22.2222,Hindi,77.7778,Video,92.5926,TV Channels,59.2593
1714,28,0.037151,Adult,100.0,Chennai,14.2857,TN,25.0,India,100.0,"Romance,Drama,Entertainment",25.0,Telugu,39.2857,Video,96.4286,Movies,100.0
1715,32,0.042458,Adult,100.0,Singrauli,90.625,MP,96.875,India,100.0,"Action,Adventure,Thriller",6.25,Hindi,53.125,Video,96.875,Movies,46.875
1716,22,0.02919,Adult,100.0,New Delhi (Connaught Lane),54.5455,DL,72.7273,India,100.0,"Drama,Period Drama,Social Awareness",54.5455,Bengali,90.9091,Video,100.0,Movies,100.0
1717,2,0.002654,Child,50.0,Bhatgaon,100.0,CT,100.0,India,100.0,"Action,Drama,Political,Entertainment",50.0,NC,100.0,Video,100.0,Shows,50.0
1718,19,0.025209,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Comedy,Drama,Entertainment",31.5789,NC,68.4211,Video,68.4211,Movies,100.0
1719,15,0.019902,Adult,100.0,Mumbai,80.0,MH,86.6667,India,100.0,News,40.0,"Hindi, English",53.3333,Video,93.3333,TV Channels,93.3333
1720,22,0.02919,Adult,100.0,Vepagunta,36.3636,AP,45.4545,India,100.0,Drama,27.2727,Hindi,63.6364,Video,100.0,Movies,100.0
1721,38,0.050419,Adult,100.0,Dehradun,18.4211,UT,21.0526,India,100.0,News,60.5263,Hindi,94.7368,Video,100.0,TV Channels,92.1053
1722,7,0.009288,Child,100.0,Gurugram (Sector 44),42.8571,HR,85.7143,India,100.0,News,42.8571,Hindi,57.1429,Video,57.1429,TV Channels,57.1429
1723,23,0.030517,Adult,100.0,Nashik,30.4348,MH,95.6522,India,100.0,Devotional,95.6522,NC,100.0,\Upcoming,100.0,Live,100.0
1724,25,0.03317,Child,100.0,Navi Mumbai (Reliance Corporate Park),32.0,MH,44.0,India,100.0,Comedy,68.0,Hindi,100.0,Video,100.0,Shows,100.0
1725,1,0.001327,Adult,100.0,Nagpur (Rāmdaspeth),100.0,MH,100.0,India,100.0,"Music & Dance,History,Arts & Culture",100.0,NC,100.0,Video,100.0,Documentaries,100.0
1726,34,0.045111,Adult,100.0,"Surat, Navi Mumbai (Reliance Corporate Park)",5.8824,"MH, GJ",41.1765,India,100.0,News,32.3529,Hindi,55.8824,Video,100.0,TV Channels,82.3529
1727,4,0.005307,Adult,100.0,"Bhubaneswar, Navi Mumbai (Reliance Corporate Park)",75.0,"OR, MH",100.0,India,100.0,"Music,Arts & Culture, Music,News, News,Infotainment",25.0,Hindi,75.0,"Audio, Video",50.0,Radio Channels,50.0
1728,17,0.022556,Adult,100.0,Mumbai,64.7059,MH,88.2353,India,100.0,Devotional,100.0,NC,100.0,\Upcoming,100.0,Live,100.0
1729,35,0.046438,Adult,91.4286,Toronto,11.4286,ON,17.1429,United States,62.8571,"Drama,Fantasy,Thriller",17.1429,NC,94.2857,Video,97.1429,Movies,62.8571
1730,3,0.00398,Adult,100.0,Faridabad,66.6667,HR,100.0,India,100.0,"Drama,Kids & Family",33.3333,Hindi,100.0,Video,100.0,Shows,100.0
1731,28,0.037151,Adult,100.0,Marseille,71.4286,nan,71.4286,France,100.0,"Music,Entertainment, Entertainment,Educational,Infotainment, Entertainment, Music,Entertainment,Movies",3.5714,Hindi,39.2857,Video,82.1429,TV Channels,32.1429
1732,15,0.019902,Adult,100.0,Mangaluru,53.3333,KA,73.3333,India,100.0,"Kids & Family,Comedy,Drama,Entertainment",20.0,Hindi,73.3333,Video,100.0,"Movies, Shows",46.6667
1733,8,0.010614,Adult,100.0,Belagavi,87.5,KA,87.5,India,100.0,"Drama,Survival,Entertainment,Literature",25.0,Hindi,50.0,Video,75.0,Movies,62.5
1734,17,0.022556,Adult,94.1176,Haridwar,11.7647,UP,70.5882,India,100.0,"News, News,Event,Parliament",70.5882,Hindi,88.2353,Video,94.1176,TV Channels,82.3529
1735,41,0.054399,Adult,100.0,Ghaziabad,87.8049,UP,95.122,India,100.0,"Entertainment,Educational,Infotainment",21.9512,Hindi,97.561,Video,100.0,TV Channels,97.561
1736,36,0.047765,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Sports,News,Infotainment",100.0,Hindi,100.0,Video,100.0,TV Channels,100.0
1737,8,0.010614,Guest,75.0,"Sūjāngarh, Jaipur, Navi Mumbai (Reliance Corporate Park)",12.5,"RJ, MH",12.5,India,100.0,"Educational,News,Infotainment, News,Educational,Infotainment, Educational,Agriculture,Infotainment",12.5,Hindi,62.5,Video,100.0,TV Channels,50.0
1738,14,0.018575,Child,100.0,Bhubaneswar,7.1429,UP,28.5714,India,100.0,News,100.0,NC,100.0,\Upcoming,100.0,Live,100.0
1739,18,0.023882,Adult,94.4444,"Mumbai, Thāne",5.5556,"PB, CH",11.1111,India,88.8889,"Educational,News,Infotainment",11.1111,"Hindi, Kashmiri",38.8889,Video,94.4444,TV Channels,83.3333
1740,38,0.050419,Adult,100.0,Ahmedabad,7.8947,DL,28.9474,India,100.0,"News, Comedy,Drama,Entertainment,Humor",5.2632,Hindi,78.9474,Video,78.9474,"TV Channels, Movies",47.3684
1741,30,0.039804,Adult,100.0,Guntur,36.6667,AP,63.3333,India,100.0,Drama,26.6667,NC,80.0,Video,100.0,Movies,96.6667
1742,9,0.011941,Adult,100.0,Delhi (Mukerjee Park),33.3333,DL,55.5556,India,100.0,"Drama, Animation, Nature & Wildlife,Nature,Edutainment",11.1111,Hindi,66.6667,Video,100.0,TV Channels,22.2222
1743,10,0.013268,Adult,100.0,Kukatpally,50.0,TG,50.0,India,100.0,"Drama,Inspirational,Entertainment",20.0,Hindi,90.0,Video,100.0,Shows,100.0
1744,23,0.030517,Adult,100.0,"Uran, Borivali",4.3478,TN,26.087,India,100.0,"Akashvani, News,Educational,Infotainment, Music,Culture,Gujarati Music",8.6957,Hindi,30.4348,"Audio, Video",91.3043,"Radio Channels, TV Channels",82.6087
1745,10,0.013268,Adult,100.0,Navi Mumbai (Reliance Corporate Park),80.0,MH,80.0,India,100.0,"Romance,Action,War",40.0,NC,100.0,Video,100.0,Movies,100.0
1746,30,0.039804,Adult,100.0,Kanpur,10.0,UP,26.6667,India,100.0,"Kids & Family,Drama,Entertainment",56.6667,NC,100.0,Video,100.0,Movies,76.6667
1747,30,0.039804,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Entertainment,Movies, Action,Crime,Thriller",6.6667,Hindi,73.3333,Video,100.0,"TV Channels, Movies",53.3333
1748,20,0.026536,Adult,100.0,"Patna (Police Colony), Hyderabad (Gachibowli)",10.0,"BR, TG",20.0,India,95.0,"News, Action,Adventure,Thriller, Entertainment,Movies, Mystery,Action,Drama,Thriller,Crime,Entertainment",5.0,Hindi,55.0,Video,90.0,"TV Channels, Movies, Shows",25.0
1749,1,0.001327,Adult,100.0,"Bengaluru, Secunderabad (Tarnaka)",100.0,"KA, TG",100.0,India,100.0,"Sports,News,Infotainment, Entertainment,News,Infotainment,Culture, Entertainment,Educational,Infotainment, Educational,Agriculture,Infotainment",100.0,Hindi,100.0,Video,100.0,TV Channels,100.0
1750,18,0.023882,Adult,100.0,New Delhi (Connaught Lane),83.3333,DL,88.8889,India,100.0,"Action,Fantasy,Adventure",88.8889,NC,100.0,Video,100.0,Movies,100.0
1751,28,0.037151,Adult,100.0,New Delhi (Connaught Lane),67.8571,DL,100.0,India,100.0,Music,89.2857,Hindi,78.5714,Video,100.0,TV Channels,100.0
1752,23,0.030517,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Sports,News,Infotainment",91.3043,Hindi,100.0,Video,100.0,TV Channels,95.6522
1753,2,0.002654,Adult,100.0,"Birpara, Hyderabad (Gachibowli)",50.0,"TG, WB",50.0,India,100.0,"News, Educational,News,Infotainment",50.0,"Bengali, Hindi",50.0,Video,100.0,TV Channels,50.0
1754,9,0.011941,Adult,100.0,Kendrāparha,11.1111,MH,33.3333,India,100.0,"Music,Arts & Culture, Entertainment,News,Infotainment,Culture, News,Music, History, Entertainment",11.1111,Hindi,66.6667,"Audio, Video",77.7778,"Radio Channels, TV Channels",77.7778
1755,4,0.005307,Adult,75.0,Brampton,25.0,ON,50.0,Canada,50.0,"Kids & Family,Animation,Educational,Storytelling, Educational, Kids & Family,Animation,Educational",25.0,Hindi,50.0,Video,100.0,Shows,50.0
1756,8,0.010614,Adult,100.0,Jodhpur,37.5,RJ,37.5,India,100.0,"Kids & Family,Drama,Inspirational,Entertainment",25.0,Hindi,100.0,Video,100.0,Shows,100.0
1757,32,0.042458,Adult,100.0,Defence Colony,12.5,DL,46.875,India,100.0,"Kids & Family,Drama,Entertainment",87.5,NC,100.0,Video,100.0,Movies,100.0
1758,13,0.017248,Adult,100.0,Nashik,76.9231,MH,92.3077,India,100.0,"Music,Biography,Drama",30.7692,NC,92.3077,Video,100.0,Movies,76.9231
1759,6,0.007961,Adult,100.0,"Murwāra, Pithampur, Dhār",16.6667,MP,66.6667,India,100.0,"Action,Drama,Political,Entertainment",33.3333,Hindi,50.0,Video,100.0,Shows,66.6667
1760,27,0.035824,Adult,100.0,Faridabad,66.6667,HR,74.0741,India,100.0,"Entertainment,Movies, Sports,News,Infotainment, Educational,News,Infotainment, Entertainment",3.7037,Hindi,40.7407,Video,85.1852,TV Channels,51.8519
1761,9,0.011941,Adult,100.0,"Sector, Jharoda Mazra Burāri",11.1111,DL,22.2222,India,100.0,"News,Business,Technology",22.2222,"Bhojpuri, Hindi, Marathi",22.2222,Video,100.0,TV Channels,66.6667
1762,8,0.010614,Adult,100.0,Siwān,25.0,BR,37.5,India,100.0,"Sports,Inspirational,Music, Sports,News,Infotainment",25.0,"Hindi, English",37.5,Video,50.0,"TV Channels, Music",37.5
1763,15,0.019902,Adult,100.0,Pitampura,40.0,DL,46.6667,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
1764,8,0.010614,Adult,100.0,Saiyad-ul-ajaib,100.0,DL,100.0,India,100.0,"Thriller,Drama",12.5,NC,37.5,Video,87.5,Movies,62.5
1765,2,0.002654,Adult,100.0,Shahrixon,50.0,nan,50.0,Uzbekistan,50.0,"News, Devotional,Spiritual",50.0,Hindi,100.0,Video,100.0,"TV Channels, Shows",50.0
1766,21,0.027863,Adult,100.0,Borivali,85.7143,MH,100.0,India,100.0,"Kids & Family,Drama,Entertainment",28.5714,Hindi,61.9048,Video,95.2381,Movies,66.6667
1767,5,0.006634,Adult,100.0,New Delhi (Okhla Phase III),80.0,DL,100.0,India,100.0,"News, News,Event,Parliament, Entertainment,Educational,Infotainment, News,Infotainment, Music,Entertainment,Movies",20.0,"Hindi, English",40.0,Video,80.0,TV Channels,40.0
1768,14,0.018575,Adult,100.0,Chandīgarh,35.7143,MH,35.7143,India,100.0,"Drama,Thriller,Crime,Young Adult Fiction",78.5714,NC,100.0,Video,100.0,Shows,92.8571
1769,18,0.023882,Adult,100.0,"Deoband, Mathura, Bareilly, Haldwani",5.5556,DL,22.2222,India,100.0,"Comedy,Drama,Thriller, Kids & Family,Drama,Entertainment, Kids & Family,Comedy,Drama,Entertainment, Drama,Entertainment, Literary Fiction,Drama,Literature, Comedy, Romance,Drama,Entertainment, Literary Fiction,Drama,Devotional",5.5556,Hindi,61.1111,Video,100.0,Movies,50.0
1770,18,0.023882,Adult,100.0,Kānker,11.1111,RJ,33.3333,India,100.0,"News, Entertainment,Movies, Music",11.1111,"Punjabi, Hindi",66.6667,Video,88.8889,TV Channels,88.8889
1771,18,0.023882,Adult,100.0,Faridabad,27.7778,UP,50.0,India,100.0,Music,16.6667,Hindi,50.0,Video,88.8889,TV Channels,55.5556
1772,22,0.02919,Adult,100.0,Vijayawada,9.0909,AP,40.9091,India,100.0,"Music,Biography,Drama",81.8182,NC,86.3636,Video,100.0,Movies,100.0
1773,31,0.041131,Adult,100.0,Bhopal,9.6774,WB,22.5806,India,100.0,"Arts & Culture,Music",77.4194,NC,100.0,Video,100.0,Shorts,83.871
1774,48,0.063687,Adult,100.0,Navi Mumbai (Reliance Corporate Park),95.8333,MH,97.9167,India,100.0,"Music,Arts & Culture, News,Music",58.3333,Hindi,100.0,Audio,95.8333,Radio Channels,95.8333
1775,4,0.005307,Adult,100.0,Riyadh,25.0,01,25.0,Saudi Arabia,100.0,"Drama,Horror,Thriller",25.0,Hindi,100.0,Video,100.0,"Movies, Shows",50.0
1776,19,0.025209,Adult,100.0,Chakapara,21.0526,WB,31.5789,India,100.0,Drama,63.1579,Hindi,47.3684,Video,100.0,Movies,100.0
1777,33,0.043785,Adult,100.0,Jalandhar,30.303,PB,78.7879,India,100.0,News,87.8788,Hindi,100.0,Video,100.0,TV Channels,100.0
1778,24,0.031843,Adult,100.0,Navi Mumbai (Reliance Corporate Park),20.8333,KA,20.8333,India,95.8333,Drama,54.1667,Tamil,41.6667,Video,100.0,Shows,95.8333
1779,26,0.034497,Adult,100.0,Navi Mumbai (Reliance Corporate Park),96.1538,MH,100.0,India,100.0,"Drama,Horror,Thriller",46.1538,Hindi,84.6154,Video,100.0,Shows,88.4615
1780,9,0.011941,Adult,100.0,Surat,55.5556,GJ,100.0,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
1781,6,0.007961,Adult,100.0,Kharar,83.3333,PB,83.3333,India,100.0,"Music,Biography,Drama",50.0,NC,100.0,Video,100.0,Movies,83.3333
1782,8,0.010614,Adult,100.0,"Delhi, Jharoda Mazra Burāri",12.5,DL,62.5,India,100.0,"News, Biography,Educational,Social Awareness, News,Infotainment",12.5,Hindi,75.0,Video,100.0,"TV Channels, Documentaries",25.0
1783,6,0.007961,Adult,100.0,"Agra, Patna (Police Colony), Bareilly, Firozabad",16.6667,"BR, UP",33.3333,India,100.0,"Entertainment, Music,Entertainment,Movies",16.6667,Hindi,83.3333,"Audio, Video",66.6667,"Radio Channels, TV Channels",66.6667
1784,7,0.009288,Adult,100.0,Bhopal,85.7143,MP,85.7143,India,100.0,"Biography,Inspirational,Educational,Spiritual",28.5714,Hindi,57.1429,Video,100.0,Movies,42.8571
1785,22,0.02919,Adult,100.0,Kukatpally,9.0909,KA,22.7273,India,100.0,Sports,100.0,NC,100.0,\Upcoming,100.0,Live,100.0
1786,14,0.018575,Adult,100.0,Nanded,71.4286,MH,78.5714,India,100.0,Drama,28.5714,Hindi,64.2857,Video,100.0,Movies,64.2857
1787,7,0.009288,Adult,100.0,Jabalpur,57.1429,MP,71.4286,India,100.0,"Comedy,Drama,Entertainment,Humor",85.7143,NC,100.0,Video,100.0,Movies,85.7143
1788,11,0.014595,Adult,100.0,Abu Dhabi,9.0909,AZ,18.1818,UAE,45.4545,Comedy,18.1818,Hindi,90.9091,Video,100.0,Shows,54.5455
1789,1,0.001327,Adult,100.0,Kathlāl,100.0,GJ,100.0,India,100.0,"Comedy,Drama,Entertainment,Humor",100.0,NC,100.0,Video,100.0,Movies,100.0
1790,58,0.076955,Adult,100.0,New Delhi (Connaught Lane),100.0,DL,100.0,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
1791,30,0.039804,Adult,100.0,"Kota (Garish Nagar), Dehradun",6.6667,"UP, MH",26.6667,India,100.0,News,80.0,Hindi,90.0,Video,100.0,TV Channels,90.0
1792,3,0.00398,Adult,100.0,"Kot Īsa Khān, Patiāla, Sunām, Sabāthu, Mumbai (Century Mills), Navi Mumbai (Reliance Corporate Park), Farīdkot",33.3333,"PB, HP, MH",33.3333,India,66.6667,"News, Religious, Music, Entertainment",33.3333,Punjabi,66.6667,Video,100.0,TV Channels,66.6667
1793,27,0.035824,Adult,100.0,Bārāmati,70.3704,MH,74.0741,India,100.0,News,18.5185,Hindi,59.2593,Video,92.5926,TV Channels,40.7407
1794,1,0.001327,Adult,100.0,"Agra, Bareilly, Meerut, Haridwar, Budaun, Gurugram",100.0,"UT, UP, HR",100.0,India,100.0,"News, Drama,Horror,Thriller, Music,Arts & Culture, Entertainment,Movies, Music, Action,Crime,Thriller, Music,News, Mystery,Horror, Comedy,Drama, Entertainment,News, Kids & Family,Animation,Music,Edutainment,Kids",100.0,"Hindi, English",100.0,"Audio, Video",100.0,"Radio Channels, TV Channels, Movies, Shows",100.0
1795,33,0.043785,Adult,100.0,Delhi (Dr Lohia Industrial Area),12.1212,DL,93.9394,India,100.0,"News, Entertainment,Educational,Infotainment, Action,Thriller",3.0303,Hindi,54.5455,Video,48.4848,"Radio Channels, TV Channels",36.3636
